adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,41212,tt0062374,en,Titicut Follies,"The film is a stark and graphic portrayal of the conditions that existed at the State Prison for the Criminally Insane at Bridgewater, Massachusetts. TITICUT FOLLIES documents the various ways the inmates are treated by the guards, social workers and psychiatrists.",1.484381,/8K4A2hy3jpru3QiOkPrqU7oTO67.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-09-23,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Titicut Follies,False,7.3,23
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,26204,tt0062380,en,Tony Rome,"Tony Rome, a tough Miami PI living on a houseboat, is hired by a local millionaire to find jewelry stolen from his daughter, and in the process has several encounters with local hoods as well as the Miami Beach PD.",1.99092,/u8cwC2WZ7131qKLmmrvcK29pjy6.jpg,"[{'name': 'Arcola Pictures', 'id': 14091}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-10-31,0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The action is so fast... it's a wonder Tony Rome stays alive... and single!,Tony Rome,False,6.2,13
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5767,tt0062407,en,Two for the Road,"The ten-year marriage of Mark and Joanna Wallace is on the rocks. In flashback they recall their first meeting, memorable moments in their courtship and early wedded life, their travels through Europe, their broken vow never to have children, and their increasing tensions that led to both of them having extra-marital affairs.",14.701129,/gWpbR4W6TSVZlo6JRjK504yZbyZ.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Stanley Donen Films', 'id': 11404}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1967-04-27,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,They make something wonderful out of being alive!,Two for the Road,False,7.2,51
False,,0,"[{'id': 18, 'name': 'Drama'}]",,42713,tt0062425,en,Up the Down Staircase,"Sylvia Barrett is a rookie teacher at New York's inner-city Calvin Coolidge High: her lit classes are overcrowded, a window is broken, there's no chalk, books arrive late. The administration is concerned mainly with forms and rules (there's an up and and a down staircase); bells ring at the wrong time. Nevertheless, she tries. How she handles the chaos and her despair in her first semester makes up the film: a promising student drops out, another sleeps through class, a girl with a crush on a male teacher gets suicidal, and a bright but troublesome student misunderstands Sylvia's reaching out. A discussion of Dickens, parents' night, and a mock trial highlight the term. Can she make it?",0.604325,/bSPKwS3JaGaNL6EAuLVb46y32Im.jpg,"[{'name': 'Park Place Production', 'id': 27756}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-01-19,0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Simple words that start a war: ""Good morning. My name is Miss Barrett. I am your Home Room teacher...""",Up the Down Staircase,False,6.2,5
False,,0,"[{'id': 37, 'name': 'Western'}]",,27277,tt0062472,en,The War Wagon,"An ex-con seeks revenge on the man who put him in prison by planning a robbery of the latter's stagecoach, which is transporting gold. He enlists the help of a partner, who could be working for his nemesis.",3.874603,/jEWv3nWrK7K9MQq1ggLtVwU2IkS.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Batjac Productions', 'id': 2532}, {'name': 'Marvin Schwartz Productions', 'id': 8425}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-05-27,6000000,96.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The War Wagon Rolls And The Screen Explodes!,The War Wagon,False,6.6,36
False,"{'id': 94039, 'name': 'Asterix and Obelix (Animation) Collection', 'poster_path': '/mJ85mdtrQl2LWTNAHHcSJC55dcs.jpg', 'backdrop_path': '/f0mc4ObY75CrFzOYGNGiHXjgKGz.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,9929,tt0062687,fr,Astérix et Cléopâtre,"Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.",7.681293,/voteQpRV2EYbEJoTnAv82xeVx7f.jpg,"[{'name': 'Belvision', 'id': 5850}, {'name': 'Dargaud Films', 'id': 5851}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",1968-12-16,0,72.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Asterix and Cleopatra,False,6.9,191
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,20873,tt0062759,ru,Бриллиантовая рука,"Semyon Gorbunkov goes on a cruise with a smuggler on board. In Istanbul, he slips and breaks his arm. What he didn't know is that this was a signal for the gang of smugglers.",3.212524,/bNaYgrtcO6Ol53aQkkfzeSlJsvC.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1968-04-27,0,100.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Diamond Arm,False,7.9,44
False,"{'id': 123724, 'name': 'Dracula (Hammer Series)', 'poster_path': '/n5SozLvdQZ7cYJb22ZIwNw1DzSg.jpg', 'backdrop_path': '/hybYYwBqaomfePU3uaiJfpg7ykC.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,29778,tt0062909,en,Dracula Has Risen from the Grave,"In the shadow of Castle Dracula, the Prince of Darkness is revived by blood trickling from the head-wound of an unconscious priest attempting exorcism. And once more fear and terror strikes Transylvania as the undead Prince of Darkness stalks the village of Keineneburg to ensnare victims and satisfy his evil thirst.",3.321958,/wXGiLm7bNXJi2gebnVrwQ6Jxe0e.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1968-11-07,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,He lives! They die! Christopher Lee as the fanged undead.,Dracula Has Risen from the Grave,False,6.8,39
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,18193,tt0063049,en,Head,"The Monkees are tossed about in a psychedelic, surrealist, plotless, circular bit of fun fluff.",2.214231,/v5HOA7aHMlYlQEghlzyEP581sfB.jpg,"[{'name': 'Raybert Productions', 'id': 4541}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-11-06,0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,What is HEAD all about? Only John Brockman's shrink knows for sure!,Head,False,6.4,22
False,,0,"[{'id': 18, 'name': 'Drama'}]",,22176,tt0063050,en,The Heart Is a Lonely Hunter,"Singer is a deaf-mute whose small world brings him in contact with a young girl, Mick, who cherishes a seemingly hopeless dream of becoming a concert pianist. At first hostile, Mick soon becomes friends with Singer, hoping to enlarge his small world. Three other central characters come to Singer for help also, each of them seeing in him a powerful force.",3.601834,/4qMsFL5vkqxEz2NHDF4RAwohtfp.jpg,"[{'name': 'Warner Brothers/Seven Arts', 'id': 4051}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-07-31,0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...and from this man who could not speak or hear, the girl heard many things.",The Heart Is a Lonely Hunter,False,7.2,14
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,42623,tt0063115,en,"I Love You, Alice B. Toklas!","Harold Fine is a self-described square - a 35-year-old Los Angeles lawyer who's not looking forward to middle age nor his upcoming wedding. His life changes when he falls in love with Nancy, a free-spirited, innocent, and beautiful young hippie. After Harold and his family enjoy some of her ""groovy"" brownies, he decides to ""drop out"" with her and become a hippie too. But can he return to his old life when he discovers that the hippie lifestyle is just a little too independent and irresponsible for his tastes?",3.285576,/6fotwGv4iZ2uBww1TjZBGcAd7Wz.jpg,"[{'name': 'Warner Brothers/Seven Arts', 'id': 4051}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-10-06,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The saga of Harold...from dedicated lawyer to dedicated dropout.,"I Love You, Alice B. Toklas!",False,5.8,13
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,42634,tt0063426,en,Petulia,An unhappily married socialite finds solace in the company of a recently divorced doctor.,5.075434,/bSArRVxEpRVEtodm48zVfEeCUyf.jpg,"[{'name': 'Warner Brothers/Seven Arts', 'id': 4051}, {'name': 'Petersham Pictures', 'id': 33934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-06-10,0,105.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,People bugged by people will do extraordinary things.,Petulia,False,6.0,6
False,,0,"[{'id': 18, 'name': 'Drama'}]",,118872,tt0063654,en,The Subject Was Roses,"When Timmy Cleary (Sheen), comes home from soldiering, he's greeted by the open but strained arms of his two parents, John and Nettie, (Neal and Albertson). Once considered sickly and weak, he has now distinguished himself in the service and is ready to begin a new life. His parents, however, are still trapped in the bygone days of early and unresolved marital strife and begin emotionally deteriorating through several drama packed encounters. Now mature, the young Tim Cleary finally understands the family dynamics that has played all throughout his boyhood. By the simple act of bringing his mother roses on behalf of his father, Tim realizes he may have destroyed his family, but is helpless to obtain resolution which must come from both his parents.",0.407508,/g33XRkBsob9uOr60ttiCCOVo2kb.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-10-13,0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Story of Three Strangers...A Mother...A Father...And a Son,The Subject Was Roses,False,7.0,3
False,,500000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,50789,tt0063665,en,Sympathy for the Devil,"SYMPATHY FOR THE DEVIL is an exhilarating, provocative motion picture. The Rolling Stones rehearse their latest song, ""Sympathy For the Devil,"" in a London studio. Beginning as a ballad, the track gradually acquires a pulsating groove, which gets Jagger into a rousing vocal display of soulful emotion that Godard is lucky enough to capture on film. Showing that rock and roll is more than just partying and goofing off, SYMPATHY FOR THE DEVIL is a brilliant portrait of the creative process at its most collaborative and arousing.",1.019206,/5qe9bmpW7at9pTGqIVXRLmG7AIK.jpg,"[{'name': 'Cupid Productions', 'id': 14228}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1968-11-30,0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sympathy for the Devil,False,6.5,12
False,,100000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,29266,tt0063794,ru,Война и мир,"Seven-hour epic based on the eponymous book by Leo Tolstoy. Two main story-lines are complex and intertwined. One is the love story of young Countess Natasha Rostova and Count Pierre Bezukhov, who is unhappy in his marriage. Another is the ""Great Patriotic War"" of 1812 against the invading Napoleon's Armies. The people of Russia from all classes of society stand up united against the enemy.",2.604571,/wiN9njk9YRzwAiwXI2W5SGNsGeK.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1966-03-14,0,422.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,War and Peace,False,7.5,16
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,27983,tt0063829,en,"Yours, Mine and Ours","When a widower with 10 children marries a widow with 8, can the 20 of them ever come together as one big happy family?",3.49506,/y1JOCobaBAPOVlFbf4gIwO5nMyu.jpg,"[{'name': 'Desilu Productions', 'id': 39856}, {'name': 'Walden Productions', 'id': 60537}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-04-24,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Their wedding night set new attendence records,"Yours, Mine and Ours",False,6.2,28
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,5638,tt0064002,en,Alice's Restaurant,"Alice's Restaurant is a 1969 movie adapted from a song by Arlo Guthrie. The song is Arlo Guthrie's most famous work, a talking blues based on a true story that began on Thanksgiving Day 1965. The movie reproduces the events of the song, in addition to other scenes.",1.921563,/mH37MbhXTw8Jlr8doM7YTHGQWUQ.jpg,"[{'name': 'Elkins Entertainment', 'id': 3276}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-08-20,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every Generation Has A Story To Tell.,Alice's Restaurant,False,5.5,22
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,36446,tt0064122,en,Camille 2000,"This story from Alexander Dumas is updated to modern times and tinged with graphic nudity and eroticism. Marguerite (Daniele Gaubert) is the tart who sleeps her way up the social ladder to help Armand Duval (Nino Castelnuevo), a commoner who happens to be her boyfriend. The original story has Camille dying from tuberculosis, but in this version she suffers from an unknown ailment. She takes a variety of drugs and becomes a walking zombie (when she can stand up) in this expertly photographed sexploitation feature.",1.848455,/7qGmVgzJ0VoeYVwfJ7udluvGRxi.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1969-07-15,0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Camille 2000,False,6.4,5
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,14801,tt0064177,en,Colossus: The Forbin Project,"Forbin is the designer of an incredibly sophisticated computer that will run all of America's nuclear defenses. Shortly after being turned on, it detects the existence of Guardian, the Soviet counterpart, previously unknown to US Planners. Both computers insist that they be linked, and after taking safeguards to preserve confidential material, each side agrees to allow it. As soon as the link is established the two become a new Super computer and threaten the world with the immediate launch of nuclear weapons if they are detached. Colossus begins to give its plans for the management of the world under its guidance. Forbin and the other scientists form a technological resistance to Colossus which must operate underground.",3.363154,/1qpa9Y5GWbd6uNPTHr3vqQSfYS1.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-04-08,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,This is the dawning of the Age of Colossus (where peace is compulsory... freedom is forbidden... and Man's greatest invention could be Man's greatest mistake).,Colossus: The Forbin Project,False,7.1,50
False,,0,"[{'id': 37, 'name': 'Western'}]",,49397,tt0064208,it,Da uomo a uomo,"Death Rides a Horse (aka Da uomo a uomo, or As Man to Man) is a 1967 spaghetti western directed by Giulio Petroni, written by Luciano Vincenzoni, and starring Lee Van Cleef and John Phillip Law. Bill Meceita, a boy whose family was murdered in front of him by a gang, sets out 15 years later to exact revenge. On his journey, he finds himself continually sparring and occasionally cooperating with Ryan, a gunfighter on his own quest for vengeance, who knows more than he says about Bill's tragedy. The film has lapsed into public domain.",4.08089,/7xJLGcKGIPs2a4dQUuLDPFCRg0f.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Sancro International Film', 'id': 24687}, {'name': 'Produzione Esecutiva Cinematografica (PEC)', 'id': 96028}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-08-31,0,114.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,When You've Waited Fifteen Years To Find A Man... It's A Shame You Can Only Kill Him Once!,Death Rides a Horse,False,6.9,31
False,,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,42607,tt0064382,en,"Goodbye, Mr. Chips","Academy Award-honoree Peter O'Toole stars in this musical classic about a prim English schoolmaster who learns to show his compassion through the help of an outgoing showgirl. O'Toole, who received his fourth Oscar-nomination for this performance, is joined by '60s pop star Petula Clark and fellow Oscar-nominee Michael Redgrave.",1.073128,/lUx8UQNpxm9wVnkrw59fObsi5ka.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'APJAC Productions', 'id': 12943}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-11-05,0,155.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He is a shy schoolmaster. She is a music hall star. They marry and immediately have 283 children...all boys!,"Goodbye, Mr. Chips",False,7.1,10
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,40430,tt0064519,en,Doppelgänger,"A planet is discovered in the same orbit as Earth's but is located on the exact opposite side of the sun, making it not visible from Earth. The European Space Exploration Council decide to send American astronaut Glenn Ross and British scientist John Kane via spaceship to explore the other planet. After a disastrous crash-landing Ross awakes to learn that Kane lies near death and that they apparently have returned to Earth, as evidenced by the presence of the Council director and his staff. Released to the custody of his wife, he soon learns things are not as they seem.",5.916841,/o0LM7Mleo9Fwl9kUl6GVqd4IGQ9.jpg,"[{'name': 'Century 21 Television', 'id': 6141}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1969-08-27,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You will meet yourself face-to-face when Earth meets its duplicate in outer space!,Journey to the Far Side of the Sun,False,6.3,36
False,,0,"[{'id': 18, 'name': 'Drama'}]",,38096,tt0064573,en,Last Summer,"During summer vacation on Fire Island, three young people--a girl and two guys--become so close that they form a sort-of threesome. When an uncool girl tries to infiltrate the trio's newly found relationship, they construct an elaborate plot that has violent results.",1.10941,/sSGHM8JOWHrjcGk98aKxv5lM3ay.jpg,"[{'name': 'Alsid Productions', 'id': 21145}, {'name': 'Francis Productions', 'id': 21146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-06-10,3,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Last summer was too beautiful to forget. And too painful to remember.,Last Summer,False,5.0,8
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,48831,tt0064612,fr,Ma nuit chez Maud,"The rigid principles of a devout Catholic man are challenged during a one-night stay with Maud, a divorced woman with an outsize personality.",3.914283,/lWwr1RM4h0mb4Hr1uuOCqJPmERr.jpg,"[{'name': 'Les Films du Carrosse', 'id': 53}, {'name': 'Renn Productions', 'id': 82}, {'name': 'Les Films du Losange', 'id': 223}, {'name': 'Les Films de la Pléiade', 'id': 745}, {'name': 'FFD', 'id': 1939}, {'name': 'Société Française de Production (SFP)', 'id': 6849}, {'name': 'Les Productions de la Guéville', 'id': 17873}, {'name': 'Simar Films', 'id': 21466}, {'name': 'Two World Entertainment', 'id': 76821}, {'name': 'Les Films des deux mondes', 'id': 76822}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1969-06-04,0,110.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,My Night at Maud's,False,7.6,45
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,24152,tt0064622,en,The Magic Christian,"Sir Guy Grand, the richest man in the world, adopts a homeless boy, Youngman. Together, they set out to prove that anyone--and anything--can be bought with money.",0.892883,/iOUlJDRL7dZynvPqkp1ilMKnnE9.jpg,"[{'name': 'Commonwealth United Entertainment', 'id': 1427}, {'name': 'Grand Films Limited', 'id': 18168}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1969-12-12,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The Magic Christian is: antiestablishmentarian, antibellum, antitrust, antiseptic, antibiotic, antisocial & antipasto.",The Magic Christian,False,6.0,13
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,1846,tt0064638,en,Marlowe,"Los Angeles private-eye Philip Marlowe is trying to locate the brother of his new client, a woman named Orfamay Quest. The trail leads to two men who deny any knowledge of the brother's existence. Both are soon killed by an ice pick, so Marlowe deduces that there's much more to this than a simple missing-person case. Marlowe's path crosses that of a blackmailed movie star, Mavis Wald, and her friend, exotic dancer Delores. A mobster sends karate expert Winslow Wong to bust up Marlowe's office and warn him off the case, while Lieutenant French also cautions the detective to stay out of the police's way.",1.900216,/nFWq8iPs9Pjdod5Ch7Ucj5lHaVK.jpg,"[{'name': 'Cherokee Productions', 'id': 2418}, {'name': 'Katzka-Berne Productions', 'id': 2419}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-09-19,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Marlowe is the Best Private Eye in the Business. Just Ask the People He Does Business With,Marlowe,False,6.2,26
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,21323,tt0064694,en,More,"A German student, Stefan, who has finished his studies, then decides to have an adventure. After hitch-hiking to Paris, he commits crimes to get money. He then meets a free-spirited American girl, Estelle, who he follows to Ibiza, and then begins a sad &amp; dark path into heroin addiction. Barbet Schroeder's first film, it is also notable for its soundtrack, which was composed by the band Pink Floyd, who he would also use in his next film, La Vallée.",1.340205,/27ZBlV0wiH0SWdikOEc5uj8YhIS.jpg,"[{'name': 'Les Films du Losange', 'id': 223}, {'name': 'Jet Films', 'id': 52105}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1969-06-06,0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,More,False,6.5,11
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,5928,tt0064886,en,The Reivers,"In turn-of-the-century Mississippi, an 11-year-old boy comes of age as two mischievous adult friends talk him into sneaking the family car out for a trip to Memphis and a series of adventures.",1.813867,/2zXt3JQLYo8SRSw6SHlSMMMnERt.jpg,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'Cinema Center Films', 'id': 3070}, {'name': 'Duo Films', 'id': 16125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-12-25,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Boon is a reiver (that's a cheat, a liar, a brawler and womaniser) and he had just four days to teach young Lucius the facts of life (like cheating, lying, brawling and womanizing).",The Reivers,False,5.9,17
False,"{'id': 123724, 'name': 'Dracula (Hammer Series)', 'poster_path': '/n5SozLvdQZ7cYJb22ZIwNw1DzSg.jpg', 'backdrop_path': '/hybYYwBqaomfePU3uaiJfpg7ykC.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,29748,tt0065073,en,Taste the Blood of Dracula,"Three elderly distinguished gentlemen are searching for some excitement in their boring borgoueis lives and gets in contact with one of count Dracula's servants. In a nightly ceremony they restore the count back to life. The three men killed Dracula's servant and as a revenge, the count makes sure that the gentlemen are killed one by one by their own sons.",3.952446,/rAjadi01hFHqIi4wdBvlzWorg9N.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1970-05-07,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,DRINK A PINT OF BLOOD A DAY,Taste the Blood of Dracula,False,5.9,42
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,105627,tt0065241,cs,Žert,"In the 1950s, Ludvik Jahn was expelled from the Communist Party and the University by his fellow students, because of a politically incorrect note he sent to his girlfriend. Fifteen years later, he tries to get his revenge by seducing Helena, the wife of one of his accusers.",1.196003,/iCQDRNz75i8WkMOUjkw4b1qcAO.jpg,"[{'name': 'Filmové Studio Barrandov', 'id': 1931}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1969-02-28,0,80.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,,The Joke,False,6.4,9
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,85255,tt0065360,en,...tick... tick... tick...,"Racial tensions threaten to explode when a black man is elected sheriff of a small, racially divided town in the Deep South.",0.829587,/gulIFwndEGKFll9grhPXsZh8SEO.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-01-09,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two men with nothing in common but the hate that surrounds them.,...tick... tick... tick...,False,6.2,7
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,26525,tt0065492,en,Brewster McCloud,"Brewster is an owlish, intellectual boy who lives in a fallout shelter of the Houston Astrodome. He has a dream: to take flight within the confines of the stadium. Brewster tells those he trusts of his dream, but displays a unique way of treating others who do not fit within his plans.",4.433745,/6FMK63YIXAoTeBSt5DdQIyJBdxz.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-12-05,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THIS MAY BE OVER YOUR HEAD.,Brewster McCloud,False,6.7,15
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,31672,tt0065555,it,Città violenta,A hitman is double-crossed by his girlfriend and barely escapes a murder attempt. He then sets out to take his revenge on the woman and the gang boss who put her up to it.,0.999659,/2dlOIXqRsN6kkyf950ActIVqnOx.jpg,"[{'name': 'Fono Roma', 'id': 144}, {'name': 'Unidis', 'id': 2400}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1970-09-17,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Violent City,False,6.9,7
